scenarios,locs,techs,carriers,units,flow_out_sum
180,PRT_1,hydro_run_of_river,electricity,kilowatt hour,1821996776.6093884
180,PRT_2,hydro_run_of_river,electricity,kilowatt hour,268646995.77261806
180,PRT_1,methane_boiler,heat,megajoule,521730.57390156
180,PRT_2,methane_boiler,heat,megajoule,501126.35967936
180,PRT_1,methane_storage,methane,unit,2901.642888132173
180,PRT_2,methane_storage,methane,unit,2856.0155667113413
180,PRT_1,open_field_pv,electricity,kilowatt hour,148777825881.04413
180,PRT_1,pumped_hydro,electricity,kilowatt hour,9691392562.585255
180,PRT_2,pumped_hydro,electricity,kilowatt hour,1602937171.9173567
180,PRT_1,roof_mounted_pv,electricity,kilowatt hour,402726.24342390004
180,PRT_1,waste_supply,waste,kilowatt hour,1028197995.8656251
180,PRT_2,waste_supply,waste,kilowatt hour,1006283717.4854727
180,PRT_1,wind_offshore,electricity,kilowatt hour,606792.6397456
180,PRT_1,wind_onshore,electricity,kilowatt hour,28974700876.766663
181,PRT_1,battery,electricity,kilogram,1792973.574807584
181,PRT_2,battery,electricity,kilogram,1879732.811016736
181,PRT_1,biofuel_boiler,heat,megajoule,5188323.526648561
181,PRT_2,biofuel_boiler,heat,megajoule,2960201.6514486
181,PRT_1,biofuel_supply,biofuel,kilogram,1046357246.776909
181,PRT_2,biofuel_supply,biofuel,kilogram,1836888321.3439279
181,PRT_1,biofuel_to_diesel,diesel,kilogram,142998797.71924797
181,PRT_2,biofuel_to_diesel,diesel,kilogram,134798050.34080508
181,PRT_1,biofuel_to_methane,methane,cubic meter,102634049.89693901
181,PRT_2,biofuel_to_methane,methane,cubic meter,82064532.40095939
181,PRT_1,biofuel_to_methanol,methanol,kilogram,121023019.85424942
181,PRT_2,biofuel_to_methanol,methanol,kilogram,977097635.5052886
181,PRT_1,ccgt,electricity,kilowatt hour,19799.29497421388
181,PRT_2,ccgt,electricity,kilowatt hour,18533.88928521736
181,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,383352.70985469996
181,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,403930.6569448
181,PRT_1,chp_hydrogen,electricity,kilowatt hour,156847.8657085
181,PRT_2,chp_hydrogen,electricity,kilowatt hour,164503.06418420002
181,PRT_1,chp_methane_extraction,electricity,kilowatt hour,191944.1084503
181,PRT_2,chp_methane_extraction,electricity,kilowatt hour,197057.0005097
181,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223143022.47789618
181,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218389595.86479482
181,ESP,el_import,electricity,kilowatt hour,85460241.5139568
181,PRT_1,electrolysis,hydrogen,kg,151184.8404616424
181,PRT_2,electrolysis,hydrogen,kg,8787051007.070126
181,PRT_1,existing_pv,electricity,kilowatt hour,1772917189.0563815
181,PRT_1,existing_wind,electricity,kilowatt hour,16245695391.585234
181,PRT_1,heat_storage_big,heat,unit,38259.46201290664
181,PRT_2,heat_storage_big,heat,unit,46836.24282797695
181,PRT_1,heat_storage_small,heat,unit,667160.152368411
181,PRT_2,heat_storage_small,heat,unit,607266.7073003424
181,PRT_1,hydro_reservoir,electricity,kilowatt hour,2158320711.9756174
181,PRT_2,hydro_reservoir,electricity,kilowatt hour,394028529.5682429
181,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2591700733.8753076
181,PRT_2,hydro_run_of_river,electricity,kilowatt hour,353282969.80481786
181,PRT_1,methane_boiler,heat,megajoule,371102.41241603997
181,PRT_2,methane_boiler,heat,megajoule,522290.91933107993
181,PRT_1,methane_storage,methane,unit,2907.3739079321736
181,PRT_2,methane_storage,methane,unit,2794.6042423804415
181,PRT_1,open_field_pv,electricity,kilowatt hour,50461589485.324
181,PRT_1,pumped_hydro,electricity,kilowatt hour,4284327666.663357
181,PRT_2,pumped_hydro,electricity,kilowatt hour,621579445.9141995
181,PRT_1,roof_mounted_pv,electricity,kilowatt hour,1105371.6829579
181,PRT_1,waste_supply,waste,kilowatt hour,1028265157.6212509
181,PRT_2,waste_supply,waste,kilowatt hour,1006350879.2434685
181,PRT_1,wind_offshore,electricity,kilowatt hour,1342815.7939319
181,PRT_1,wind_onshore,electricity,kilowatt hour,161299294263.89252
182,PRT_1,battery,electricity,kilogram,3667571.059253088
182,PRT_2,battery,electricity,kilogram,3862150.348382976
182,PRT_1,biofuel_boiler,heat,megajoule,13058066.05898508
182,PRT_2,biofuel_boiler,heat,megajoule,6885239.649228
182,PRT_1,biofuel_supply,biofuel,kilogram,1046603518.0626218
182,PRT_2,biofuel_supply,biofuel,kilogram,1837095425.6307187
182,PRT_1,biofuel_to_diesel,diesel,kilogram,142923433.9591581
182,PRT_2,biofuel_to_diesel,diesel,kilogram,134718923.28243464
182,PRT_1,biofuel_to_methane,methane,cubic meter,102614594.468276
182,PRT_2,biofuel_to_methane,methane,cubic meter,82063654.59289797
182,PRT_1,biofuel_to_methanol,methanol,kilogram,121043653.52099665
182,PRT_2,biofuel_to_methanol,methanol,kilogram,977113659.4999254
182,PRT_1,ccgt,electricity,kilowatt hour,49713.70813630963
182,PRT_2,ccgt,electricity,kilowatt hour,46430.98700324045
182,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,918372.9045302
182,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,1057635.8847474
182,PRT_1,chp_hydrogen,electricity,kilowatt hour,385641.2513031
182,PRT_2,chp_hydrogen,electricity,kilowatt hour,402225.471012
182,PRT_1,chp_methane_extraction,electricity,kilowatt hour,448483.11493619997
182,PRT_2,chp_methane_extraction,electricity,kilowatt hour,469528.20669320005
182,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223183966.5615895
182,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218433096.8524055
182,ESP,el_import,electricity,kilowatt hour,79019103.26592621
182,PRT_1,electrolysis,hydrogen,kg,514836.7552571502
182,PRT_2,electrolysis,hydrogen,kg,8786695164.67455
182,PRT_1,existing_pv,electricity,kilowatt hour,1773010977.2600079
182,PRT_1,existing_wind,electricity,kilowatt hour,16249087194.320644
182,PRT_1,heat_storage_big,heat,unit,99535.81537713502
182,PRT_2,heat_storage_big,heat,unit,159390.2002619777
182,PRT_1,heat_storage_small,heat,unit,1512054.5031755073
182,PRT_2,heat_storage_small,heat,unit,1478069.0625710078
182,PRT_1,hydro_reservoir,electricity,kilowatt hour,2159507158.6491466
182,PRT_2,hydro_reservoir,electricity,kilowatt hour,394135626.0376211
182,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2596567004.238993
182,PRT_2,hydro_run_of_river,electricity,kilowatt hour,355305187.3133781
182,PRT_1,methane_boiler,heat,megajoule,1017643.3375035601
182,PRT_2,methane_boiler,heat,megajoule,1303158.21073704
182,PRT_1,methane_storage,methane,unit,2833.7710097337936
182,PRT_2,methane_storage,methane,unit,2775.0726180137867
182,PRT_1,open_field_pv,electricity,kilowatt hour,50713720684.85569
182,PRT_1,pumped_hydro,electricity,kilowatt hour,4385835872.716951
182,PRT_2,pumped_hydro,electricity,kilowatt hour,628009441.2230684
182,PRT_1,roof_mounted_pv,electricity,kilowatt hour,2670469.0545233
182,PRT_1,waste_supply,waste,kilowatt hour,1028378392.0214995
182,PRT_2,waste_supply,waste,kilowatt hour,1006464113.6498755
182,PRT_1,wind_offshore,electricity,kilowatt hour,3217323.7825138
182,PRT_1,wind_onshore,electricity,kilowatt hour,161119797853.4536
183,PRT_1,battery,electricity,kilogram,1985648.5040337918
183,PRT_2,battery,electricity,kilogram,2087767.0460824321
183,PRT_1,biofuel_boiler,heat,megajoule,7256747.7505332
183,PRT_2,biofuel_boiler,heat,megajoule,3607801.89364188
183,PRT_1,biofuel_supply,biofuel,kilogram,1046440351.562691
183,PRT_2,biofuel_supply,biofuel,kilogram,1836932630.0777538
183,PRT_1,biofuel_to_diesel,diesel,kilogram,142984876.12104848
183,PRT_2,biofuel_to_diesel,diesel,kilogram,134781936.29761612
183,PRT_1,biofuel_to_methane,methane,cubic meter,102632318.21810243
183,PRT_2,biofuel_to_methane,methane,cubic meter,82065670.2364203
183,PRT_1,biofuel_to_methanol,methanol,kilogram,121027476.93549304
183,PRT_2,biofuel_to_methanol,methanol,kilogram,977100619.7957314
183,PRT_1,ccgt,electricity,kilowatt hour,25833.098195413648
183,PRT_2,ccgt,electricity,kilowatt hour,24134.487286673873
183,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,498250.6665763
183,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,532250.5771540999
183,PRT_1,chp_hydrogen,electricity,kilowatt hour,209649.853786
183,PRT_2,chp_hydrogen,electricity,kilowatt hour,220322.7319115
183,PRT_1,chp_methane_extraction,electricity,kilowatt hour,243314.0706177
183,PRT_2,chp_methane_extraction,electricity,kilowatt hour,251425.9036323
183,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223150766.4997176
183,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218397817.00006032
183,ESP,el_import,electricity,kilowatt hour,80596032.98317799
183,PRT_1,electrolysis,hydrogen,kg,281632.9900856743
183,PRT_2,electrolysis,hydrogen,kg,8786884650.89206
183,PRT_1,existing_pv,electricity,kilowatt hour,1772861301.1027412
183,PRT_1,existing_wind,electricity,kilowatt hour,16242387262.995447
183,PRT_1,heat_storage_big,heat,unit,51868.05244467041
183,PRT_2,heat_storage_big,heat,unit,67106.65013224959
183,PRT_1,heat_storage_small,heat,unit,818800.0672222924
183,PRT_2,heat_storage_small,heat,unit,741275.0505342156
183,PRT_1,hydro_reservoir,electricity,kilowatt hour,2158560867.683931
183,PRT_2,hydro_reservoir,electricity,kilowatt hour,394048242.0947028
183,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2593915416.7784305
183,PRT_2,hydro_run_of_river,electricity,kilowatt hour,353818771.6260729
183,PRT_1,methane_boiler,heat,megajoule,569792.75002632
183,PRT_2,methane_boiler,heat,megajoule,730665.4547448
183,PRT_1,methane_storage,methane,unit,2829.6823217555725
183,PRT_2,methane_storage,methane,unit,2800.7214252035837
183,PRT_1,open_field_pv,electricity,kilowatt hour,50630911072.03987
183,PRT_1,pumped_hydro,electricity,kilowatt hour,4373077246.607481
183,PRT_2,pumped_hydro,electricity,kilowatt hour,623468357.3823833
183,PRT_1,roof_mounted_pv,electricity,kilowatt hour,1462790.2310392999
183,PRT_1,waste_supply,waste,kilowatt hour,1028288067.3347155
183,PRT_2,waste_supply,waste,kilowatt hour,1006373788.9591008
183,PRT_1,wind_offshore,electricity,kilowatt hour,1760787.1784259
183,PRT_1,wind_onshore,electricity,kilowatt hour,161264618772.79205
184,PRT_1,battery,electricity,kilogram,2362558.936712832
184,PRT_2,battery,electricity,kilogram,2482945.490952992
184,PRT_1,biofuel_boiler,heat,megajoule,8265364.05546324
184,PRT_2,biofuel_boiler,heat,megajoule,4652593.40964024
184,PRT_1,biofuel_supply,biofuel,kilogram,1046448382.13041
184,PRT_2,biofuel_supply,biofuel,kilogram,1836959166.81236
184,PRT_1,biofuel_to_diesel,diesel,kilogram,142969947.46699187
184,PRT_2,biofuel_to_diesel,diesel,kilogram,134766855.12304205
184,PRT_1,biofuel_to_methane,methane,cubic meter,102625719.00027655
184,PRT_2,biofuel_to_methane,methane,cubic meter,82062161.4304267
184,PRT_1,biofuel_to_methanol,methanol,kilogram,121031854.31772669
184,PRT_2,biofuel_to_methanol,methanol,kilogram,977104321.4855617
184,PRT_1,ccgt,electricity,kilowatt hour,32671.82382819174
184,PRT_2,ccgt,electricity,kilowatt hour,30401.972134137322
184,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,603378.4510343
184,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,634062.5374541
184,PRT_1,chp_hydrogen,electricity,kilowatt hour,249964.4461477
184,PRT_2,chp_hydrogen,electricity,kilowatt hour,262012.61173600002
184,PRT_1,chp_methane_extraction,electricity,kilowatt hour,294363.2319666
184,PRT_2,chp_methane_extraction,electricity,kilowatt hour,301960.1303424
184,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223160342.4650871
184,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218410844.3122186
184,ESP,el_import,electricity,kilowatt hour,81718328.86363
184,PRT_1,electrolysis,hydrogen,kg,336450.0443293791
184,PRT_2,electrolysis,hydrogen,kg,8786922853.899895
184,PRT_1,existing_pv,electricity,kilowatt hour,1772909078.9710996
184,PRT_1,existing_wind,electricity,kilowatt hour,16243815448.956703
184,PRT_1,heat_storage_big,heat,unit,66435.0579741416
184,PRT_2,heat_storage_big,heat,unit,79314.47772499418
184,PRT_1,heat_storage_small,heat,unit,1043794.1239971975
184,PRT_2,heat_storage_small,heat,unit,979556.7601371488
184,PRT_1,hydro_reservoir,electricity,kilowatt hour,2158786772.636753
184,PRT_2,hydro_reservoir,electricity,kilowatt hour,394070825.20587873
184,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2590100937.693059
184,PRT_2,hydro_run_of_river,electricity,kilowatt hour,354208654.1270446
184,PRT_1,methane_boiler,heat,megajoule,670803.00123528
184,PRT_2,methane_boiler,heat,megajoule,873979.96867632
184,PRT_1,methane_storage,methane,unit,2827.7239204118237
184,PRT_2,methane_storage,methane,unit,2792.775868732562
184,PRT_1,open_field_pv,electricity,kilowatt hour,50630084288.03103
184,PRT_1,pumped_hydro,electricity,kilowatt hour,4357695753.43803
184,PRT_2,pumped_hydro,electricity,kilowatt hour,624911909.47132
184,PRT_1,roof_mounted_pv,electricity,kilowatt hour,1737220.6878228001
184,PRT_1,waste_supply,waste,kilowatt hour,1028310161.3823469
184,PRT_2,waste_supply,waste,kilowatt hour,1006395883.013051
184,PRT_1,wind_offshore,electricity,kilowatt hour,2099697.6053814003
184,PRT_1,wind_onshore,electricity,kilowatt hour,161259208862.8061
185,PRT_1,battery,electricity,kilogram,2392700.304752576
185,PRT_2,battery,electricity,kilogram,2517295.979948672
185,PRT_1,biofuel_boiler,heat,megajoule,8004078.55233612
185,PRT_2,biofuel_boiler,heat,megajoule,4352679.43048332
185,PRT_1,biofuel_supply,biofuel,kilogram,1046450902.1259099
185,PRT_2,biofuel_supply,biofuel,kilogram,1836970534.1525
185,PRT_1,biofuel_to_diesel,diesel,kilogram,142970404.8988383
185,PRT_2,biofuel_to_diesel,diesel,kilogram,134766920.77348334
185,PRT_1,biofuel_to_methane,methane,cubic meter,102627222.85822868
185,PRT_2,biofuel_to_methane,methane,cubic meter,82065191.61495149
185,PRT_1,biofuel_to_methanol,methanol,kilogram,121032113.76995665
185,PRT_2,biofuel_to_methanol,methanol,kilogram,977104126.3669
185,PRT_1,ccgt,electricity,kilowatt hour,33856.72578630059
185,PRT_2,ccgt,electricity,kilowatt hour,31598.776317127693
185,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,598618.4281703
185,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,658267.2592178
185,PRT_1,chp_hydrogen,electricity,kilowatt hour,254574.5572781
185,PRT_2,chp_hydrogen,electricity,kilowatt hour,263956.808859
185,PRT_1,chp_methane_extraction,electricity,kilowatt hour,297706.1389731
185,PRT_2,chp_methane_extraction,electricity,kilowatt hour,309645.7802293
185,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223161405.05515638
185,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218411575.69955862
185,ESP,el_import,electricity,kilowatt hour,80484886.5521333
185,PRT_1,electrolysis,hydrogen,kg,340150.1620320595
185,PRT_2,electrolysis,hydrogen,kg,8786850606.685875
185,PRT_1,existing_pv,electricity,kilowatt hour,1772973209.145348
185,PRT_1,existing_wind,electricity,kilowatt hour,16244823892.78341
185,PRT_1,heat_storage_big,heat,unit,62528.182020702254
185,PRT_2,heat_storage_big,heat,unit,92263.4699687362
185,PRT_1,heat_storage_small,heat,unit,954241.2427837102
185,PRT_2,heat_storage_small,heat,unit,892948.4759194555
185,PRT_1,hydro_reservoir,electricity,kilowatt hour,2158801809.442874
185,PRT_2,hydro_reservoir,electricity,kilowatt hour,394073291.56985533
185,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2591893770.418177
185,PRT_2,hydro_run_of_river,electricity,kilowatt hour,353911134.0253559
185,PRT_1,methane_boiler,heat,megajoule,683459.1929034
185,PRT_2,methane_boiler,heat,megajoule,844927.308036
185,PRT_1,methane_storage,methane,unit,2833.721373872524
185,PRT_2,methane_storage,methane,unit,2786.863621936711
185,PRT_1,open_field_pv,electricity,kilowatt hour,50657306154.102684
185,PRT_1,pumped_hydro,electricity,kilowatt hour,4371104461.778304
185,PRT_2,pumped_hydro,electricity,kilowatt hour,625252854.1806215
185,PRT_1,roof_mounted_pv,electricity,kilowatt hour,1744168.5646338
185,PRT_1,waste_supply,waste,kilowatt hour,1028312039.0435381
185,PRT_2,waste_supply,waste,kilowatt hour,1006397760.6688565
185,PRT_1,wind_offshore,electricity,kilowatt hour,2111979.8131442
185,PRT_1,wind_onshore,electricity,kilowatt hour,161200646076.72934
186,PRT_1,battery,electricity,kilogram,2259428.279583904
186,PRT_2,battery,electricity,kilogram,2378797.101804864
186,PRT_1,biofuel_boiler,heat,megajoule,7830748.01859552
186,PRT_2,biofuel_boiler,heat,megajoule,3954697.6727635195
186,PRT_1,biofuel_supply,biofuel,kilogram,1046458142.714228
186,PRT_2,biofuel_supply,biofuel,kilogram,1836955876.9570644
186,PRT_1,biofuel_to_diesel,diesel,kilogram,142977922.1518767
186,PRT_2,biofuel_to_diesel,diesel,kilogram,134774520.19512045
186,PRT_1,biofuel_to_methane,methane,cubic meter,102630454.5055472
186,PRT_2,biofuel_to_methane,methane,cubic meter,82065640.0097663
186,PRT_1,biofuel_to_methanol,methanol,kilogram,121029579.3111676
186,PRT_2,biofuel_to_methanol,methanol,kilogram,977102182.7857572
186,PRT_1,ccgt,electricity,kilowatt hour,29637.967865400282
186,PRT_2,ccgt,electricity,kilowatt hour,27688.310464147882
186,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,554948.6600652
186,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,641656.2168832
186,PRT_1,chp_hydrogen,electricity,kilowatt hour,235303.0771125
186,PRT_2,chp_hydrogen,electricity,kilowatt hour,242981.12120720002
186,PRT_1,chp_methane_extraction,electricity,kilowatt hour,270995.4731288
186,PRT_2,chp_methane_extraction,electricity,kilowatt hour,284270.3532962
186,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223155783.3820409
186,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218402903.547813
186,ESP,el_import,electricity,kilowatt hour,81743785.0213618
186,PRT_1,electrolysis,hydrogen,kg,315483.0055355877
186,PRT_2,electrolysis,hydrogen,kg,8786850652.168154
186,PRT_1,existing_pv,electricity,kilowatt hour,1772775439.7016492
186,PRT_1,existing_wind,electricity,kilowatt hour,16242972061.857998
186,PRT_1,heat_storage_big,heat,unit,59495.086243307625
186,PRT_2,heat_storage_big,heat,unit,94892.2137501394
186,PRT_1,heat_storage_small,heat,unit,1003675.8049832395
186,PRT_2,heat_storage_small,heat,unit,816449.9865205324
186,PRT_1,hydro_reservoir,electricity,kilowatt hour,2158677730.8657675
186,PRT_2,hydro_reservoir,electricity,kilowatt hour,394059835.6171752
186,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2590706767.27518
186,PRT_2,hydro_run_of_river,electricity,kilowatt hour,354103554.6465644
186,PRT_1,methane_boiler,heat,megajoule,644806.9179774
186,PRT_2,methane_boiler,heat,megajoule,761408.32822632
186,PRT_1,methane_storage,methane,unit,2829.7136613148336
186,PRT_2,methane_storage,methane,unit,2788.822335044828
186,PRT_1,open_field_pv,electricity,kilowatt hour,50632492615.7322
186,PRT_1,pumped_hydro,electricity,kilowatt hour,4355653042.346128
186,PRT_2,pumped_hydro,electricity,kilowatt hour,625930087.1042053
186,PRT_1,roof_mounted_pv,electricity,kilowatt hour,1608506.7180028
186,PRT_1,waste_supply,waste,kilowatt hour,1028299678.177056
186,PRT_2,waste_supply,waste,kilowatt hour,1006385399.8048224
186,PRT_1,wind_offshore,electricity,kilowatt hour,1941794.3491153
186,PRT_1,wind_onshore,electricity,kilowatt hour,161259467440.5927
187,PRT_1,battery,electricity,kilogram,1433459.22965232
187,PRT_2,battery,electricity,kilogram,1509729.775421088
187,PRT_1,biofuel_boiler,heat,megajoule,4899986.74320912
187,PRT_2,biofuel_boiler,heat,megajoule,2632074.3350121602
187,PRT_1,biofuel_supply,biofuel,kilogram,1046356695.1113411
187,PRT_2,biofuel_supply,biofuel,kilogram,1836877982.5701437
187,PRT_1,biofuel_to_diesel,diesel,kilogram,143007389.25627622
187,PRT_2,biofuel_to_diesel,diesel,kilogram,134805141.90258983
187,PRT_1,biofuel_to_methane,methane,cubic meter,102636192.82936963
187,PRT_2,biofuel_to_methane,methane,cubic meter,82065181.2792888
187,PRT_1,biofuel_to_methanol,methanol,kilogram,121022516.3105479
187,PRT_2,biofuel_to_methanol,methanol,kilogram,977096985.7076558
187,PRT_1,ccgt,electricity,kilowatt hour,19078.092356083638
187,PRT_2,ccgt,electricity,kilowatt hour,17812.813485056064
187,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,355386.959145
187,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,382329.745333
187,PRT_1,chp_hydrogen,electricity,kilowatt hour,149055.3180572
187,PRT_2,chp_hydrogen,electricity,kilowatt hour,155078.4086086
187,PRT_1,chp_methane_extraction,electricity,kilowatt hour,174855.30250420002
187,PRT_2,chp_methane_extraction,electricity,kilowatt hour,180920.5118756
187,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223141104.5945792
187,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218388435.0875633
187,ESP,el_import,electricity,kilowatt hour,80510567.18524161
187,PRT_1,electrolysis,hydrogen,kg,198464.59111166032
187,PRT_2,electrolysis,hydrogen,kg,8787005515.064749
187,PRT_1,existing_pv,electricity,kilowatt hour,1772937832.8640215
187,PRT_1,existing_wind,electricity,kilowatt hour,16244510140.374714
187,PRT_1,heat_storage_big,heat,unit,37775.20128097723
187,PRT_2,heat_storage_big,heat,unit,50413.291593056754
187,PRT_1,heat_storage_small,heat,unit,607874.5011900353
187,PRT_2,heat_storage_small,heat,unit,560859.6380178883
187,PRT_1,hydro_reservoir,electricity,kilowatt hour,2158230002.1741586
187,PRT_2,hydro_reservoir,electricity,kilowatt hour,394021409.1684856
187,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2587639571.492222
187,PRT_2,hydro_run_of_river,electricity,kilowatt hour,353203549.8949127
187,PRT_1,methane_boiler,heat,megajoule,401084.43633036
187,PRT_2,methane_boiler,heat,megajoule,495027.83458836
187,PRT_1,methane_storage,methane,unit,2845.7997647114134
187,PRT_2,methane_storage,methane,unit,2774.9138659722653
187,PRT_1,open_field_pv,electricity,kilowatt hour,50722487296.68577
187,PRT_1,pumped_hydro,electricity,kilowatt hour,4385943951.404965
187,PRT_2,pumped_hydro,electricity,kilowatt hour,623927762.1005534
187,PRT_1,roof_mounted_pv,electricity,kilowatt hour,1034960.6953456
187,PRT_1,waste_supply,waste,kilowatt hour,1028257208.6872821
187,PRT_2,waste_supply,waste,kilowatt hour,1006342930.307674
187,PRT_1,wind_offshore,electricity,kilowatt hour,1250669.5123671999
187,PRT_1,wind_onshore,electricity,kilowatt hour,161192859396.3914
188,PRT_1,battery,electricity,kilogram,1723224.439409408
188,PRT_2,battery,electricity,kilogram,1816290.144725888
188,PRT_1,biofuel_boiler,heat,megajoule,6620569.75970244
188,PRT_2,biofuel_boiler,heat,megajoule,3006649.193211
188,PRT_1,biofuel_supply,biofuel,kilogram,1046417317.7664227
188,PRT_2,biofuel_supply,biofuel,kilogram,1836906010.2713015
188,PRT_1,biofuel_to_diesel,diesel,kilogram,142996415.06964168
188,PRT_2,biofuel_to_diesel,diesel,kilogram,134793981.2446481
188,PRT_1,biofuel_to_methane,methane,cubic meter,102633971.79879731
188,PRT_2,biofuel_to_methane,methane,cubic meter,82066280.23458025
188,PRT_1,biofuel_to_methanol,methanol,kilogram,121025418.88424961
188,PRT_2,biofuel_to_methanol,methanol,kilogram,977099344.2636557
188,PRT_1,ccgt,electricity,kilowatt hour,22751.35813701661
188,PRT_2,ccgt,electricity,kilowatt hour,21158.469760816606
188,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,426247.9766789
188,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,453173.41969320003
188,PRT_1,chp_hydrogen,electricity,kilowatt hour,177646.8204543
188,PRT_2,chp_hydrogen,electricity,kilowatt hour,185482.2454055
188,PRT_1,chp_methane_extraction,electricity,kilowatt hour,209825.83376560002
188,PRT_2,chp_methane_extraction,electricity,kilowatt hour,216243.5358635
188,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223148872.3287813
188,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218394133.4244845
188,ESP,el_import,electricity,kilowatt hour,81736916.5315323
188,PRT_1,electrolysis,hydrogen,kg,234488.43604451095
188,PRT_2,electrolysis,hydrogen,kg,8786935962.669167
188,PRT_1,existing_pv,electricity,kilowatt hour,1772923274.584125
188,PRT_1,existing_wind,electricity,kilowatt hour,16244910050.704632
188,PRT_1,heat_storage_big,heat,unit,43617.28015955567
188,PRT_2,heat_storage_big,heat,unit,56672.858105958134
188,PRT_1,heat_storage_small,heat,unit,752754.6671934088
188,PRT_2,heat_storage_small,heat,unit,708655.4349614248
188,PRT_1,hydro_reservoir,electricity,kilowatt hour,2158398751.394764
188,PRT_2,hydro_reservoir,electricity,kilowatt hour,394037274.7018149
188,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2590430544.726123
188,PRT_2,hydro_run_of_river,electricity,kilowatt hour,353616314.3507349
188,PRT_1,methane_boiler,heat,megajoule,473025.95977283997
188,PRT_2,methane_boiler,heat,megajoule,602425.04734692
188,PRT_1,methane_storage,methane,unit,2833.9425614329243
188,PRT_2,methane_storage,methane,unit,2768.99486256691
188,PRT_1,open_field_pv,electricity,kilowatt hour,50631632117.40545
188,PRT_1,pumped_hydro,electricity,kilowatt hour,4357156138.971121
188,PRT_2,pumped_hydro,electricity,kilowatt hour,623220166.277997
188,PRT_1,roof_mounted_pv,electricity,kilowatt hour,1233375.7517697
188,PRT_1,waste_supply,waste,kilowatt hour,1028272958.566077
188,PRT_2,waste_supply,waste,kilowatt hour,1006358680.1957791
188,PRT_1,wind_offshore,electricity,kilowatt hour,1493545.1976957
188,PRT_1,wind_onshore,electricity,kilowatt hour,161247585069.18295
189,PRT_1,battery,electricity,kilogram,2221656.1128544644
189,PRT_2,battery,electricity,kilogram,2340026.2198955202
189,PRT_1,biofuel_boiler,heat,megajoule,9616473.51191856
189,PRT_2,biofuel_boiler,heat,megajoule,3499833.83766984
189,PRT_1,biofuel_supply,biofuel,kilogram,1046512246.3969309
189,PRT_2,biofuel_supply,biofuel,kilogram,1836945040.3518414
189,PRT_1,biofuel_to_diesel,diesel,kilogram,142977293.3127329
189,PRT_2,biofuel_to_diesel,diesel,kilogram,134774099.75849876
189,PRT_1,biofuel_to_methane,methane,cubic meter,102628153.123191
189,PRT_2,biofuel_to_methane,methane,cubic meter,82067482.99982603
189,PRT_1,biofuel_to_methanol,methanol,kilogram,121030369.36648999
189,PRT_2,biofuel_to_methanol,methanol,kilogram,977103075.3456664
189,PRT_1,ccgt,electricity,kilowatt hour,30261.98049304457
189,PRT_2,ccgt,electricity,kilowatt hour,28180.907615365864
189,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,551718.3644046
189,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,579979.4144705
189,PRT_1,chp_hydrogen,electricity,kilowatt hour,231953.9064334
189,PRT_2,chp_hydrogen,electricity,kilowatt hour,240303.079015
