,spores,techs,locs,carriers,unit,flow_out_sum
34,52,existing_wind,PRT_1,electricity,twh,16.060898529552773
38,52,heat_storage_big,PRT_1,heat,twh,0.0324164572564113
39,52,heat_storage_big,PRT_2,heat,twh,0.0542694421033229
40,52,heat_storage_small,PRT_1,heat,twh,0.3570067272839851
41,52,heat_storage_small,PRT_2,heat,twh,0.3366562123054486
48,52,hydro_reservoir,PRT_1,electricity,twh,2.1572359212941192
49,52,hydro_reservoir,PRT_2,electricity,twh,0.3938130634668944
50,52,hydro_run_of_river,PRT_1,electricity,twh,2.387139116291758
51,52,hydro_run_of_river,PRT_2,electricity,twh,0.343093638238196
64,52,methane_boiler,PRT_1,heat,twh,0.0009177229092499
65,52,methane_boiler,PRT_2,heat,twh,0.0012327294559178
66,52,methane_storage,PRT_1,methane,twh,5.697033212986918
67,52,methane_storage,PRT_2,methane,twh,5.7175609805171685
68,52,open_field_pv,PRT_1,electricity,twh,82.15480954288084
69,52,pumped_hydro,PRT_1,electricity,twh,6.917253063552585
70,52,pumped_hydro,PRT_2,electricity,twh,1.1259010432656409
71,52,roof_mounted_pv,PRT_1,electricity,twh,0.006854817018010536
72,52,waste_supply,PRT_1,waste,twh,1.0282062839675306
73,52,waste_supply,PRT_2,waste,twh,1.006292005595668
74,52,wind_offshore,PRT_1,electricity,twh,0.0077171163120290515
75,52,wind_onshore,PRT_1,electricity,twh,77.06597868274774
0,53,battery,PRT_1,electricity,twh,0.0054934971893836
1,53,battery,PRT_2,electricity,twh,0.0057091459583902
2,53,biofuel_boiler,PRT_1,heat,twh,0.0001148725212565
3,53,biofuel_boiler,PRT_2,heat,twh,0.0001396243614262
4,53,biofuel_supply,PRT_1,biofuel,twh,0.0012854717239065
5,53,biofuel_supply,PRT_2,biofuel,twh,0.0011631823751954
6,53,biofuel_to_diesel,PRT_1,diesel,twh,0.0003575096825357
7,53,biofuel_to_diesel,PRT_2,diesel,twh,0.0001769613528108
10,53,biofuel_to_methane,PRT_1,methane,twh,6.595338957976424e-05
11,53,biofuel_to_methane,PRT_2,methane,twh,8.329738734419198e-05
12,53,biofuel_to_methanol,PRT_1,methanol,twh,6.831420655473342e-05
13,53,biofuel_to_methanol,PRT_2,methanol,twh,8.787522488296968e-05
14,53,ccgt,PRT_1,electricity,twh,0.000178331281632
15,53,ccgt,PRT_2,electricity,twh,0.0001783627347155
16,53,chp_biofuel_extraction,PRT_1,electricity,twh,0.00024115360072144083
17,53,chp_biofuel_extraction,PRT_2,electricity,twh,0.0003167714515401
18,53,chp_hydrogen,PRT_1,electricity,twh,0.001467337431887
19,53,chp_hydrogen,PRT_2,electricity,twh,0.0016049499704898001
20,53,chp_methane_extraction,PRT_1,electricity,twh,0.0006401564963357
21,53,chp_methane_extraction,PRT_2,electricity,twh,0.0006604883229764
22,53,chp_wte_back_pressure,PRT_1,electricity,twh,0.2232394027707486
23,53,chp_wte_back_pressure,PRT_2,electricity,twh,0.21849008071279188
26,53,el_import,ESP,electricity,twh,15.17776256395952
31,53,electrolysis,PRT_1,hydrogen,twh,6.053282199412688
32,53,electrolysis,PRT_2,hydrogen,twh,47.59475701358734
33,53,existing_pv,PRT_1,electricity,twh,1.7577780164662615
34,53,existing_wind,PRT_1,electricity,twh,16.153833058886022
38,53,heat_storage_big,PRT_1,heat,twh,0.0333897020634743
39,53,heat_storage_big,PRT_2,heat,twh,0.0522360660727636
40,53,heat_storage_small,PRT_1,heat,twh,0.4035083064055356
41,53,heat_storage_small,PRT_2,heat,twh,0.4823545265583148
48,53,hydro_reservoir,PRT_1,electricity,twh,2.157483632319405
49,53,hydro_reservoir,PRT_2,electricity,twh,0.3938062199901306
50,53,hydro_run_of_river,PRT_1,electricity,twh,2.4439699511751494
51,53,hydro_run_of_river,PRT_2,electricity,twh,0.3634573710193519
64,53,methane_boiler,PRT_1,heat,twh,0.0010157752156679
65,53,methane_boiler,PRT_2,heat,twh,0.0013222229703986
66,53,methane_storage,PRT_1,methane,twh,5.68067468208568
67,53,methane_storage,PRT_2,methane,twh,5.659253826944586
68,53,open_field_pv,PRT_1,electricity,twh,91.13745642791925
69,53,pumped_hydro,PRT_1,electricity,twh,7.877326773206541
70,53,pumped_hydro,PRT_2,electricity,twh,1.158442064062153
71,53,roof_mounted_pv,PRT_1,electricity,twh,0.008859432232169447
72,53,waste_supply,PRT_1,waste,twh,1.0282370420111004
73,53,waste_supply,PRT_2,waste,twh,1.0063227636392031
74,53,wind_offshore,PRT_1,electricity,twh,0.009495351674778097
75,53,wind_onshore,PRT_1,electricity,twh,77.66990280286836
0,54,battery,PRT_1,electricity,twh,0.003935440749153
1,54,battery,PRT_2,electricity,twh,0.0041572316964835
2,54,biofuel_boiler,PRT_1,heat,twh,4.3538769252621775e-05
3,54,biofuel_boiler,PRT_2,heat,twh,4.468379926223653e-05
4,54,biofuel_supply,PRT_1,biofuel,twh,0.0003258318725168
5,54,biofuel_supply,PRT_2,biofuel,twh,0.0003277495365543
6,54,biofuel_to_diesel,PRT_1,diesel,twh,4.684552363810978e-05
7,54,biofuel_to_diesel,PRT_2,diesel,twh,4.3505195654506605e-05
10,54,biofuel_to_methane,PRT_1,methane,twh,2.0808513401802003e-05
11,54,biofuel_to_methane,PRT_2,methane,twh,1.732318004974877e-05
12,54,biofuel_to_methanol,PRT_1,methanol,twh,2.00638126937996e-05
13,54,biofuel_to_methanol,PRT_2,methanol,twh,3.529703953178913e-05
14,54,ccgt,PRT_1,electricity,twh,0.0001233519147039
15,54,ccgt,PRT_2,electricity,twh,0.0001237883718217
16,54,chp_biofuel_extraction,PRT_1,electricity,twh,8.524480034411753e-05
17,54,chp_biofuel_extraction,PRT_2,electricity,twh,7.81989429293054e-05
18,54,chp_hydrogen,PRT_1,electricity,twh,0.0012386185378763
19,54,chp_hydrogen,PRT_2,electricity,twh,0.0013507336484066
20,54,chp_methane_extraction,PRT_1,electricity,twh,0.0005215670152345
21,54,chp_methane_extraction,PRT_2,electricity,twh,0.0005386564164086
22,54,chp_wte_back_pressure,PRT_1,electricity,twh,0.2231985720775438
23,54,chp_wte_back_pressure,PRT_2,electricity,twh,0.2184490498373291
26,54,el_import,ESP,electricity,twh,15.621609915797684
31,54,electrolysis,PRT_1,hydrogen,twh,0.6925120560626488
32,54,electrolysis,PRT_2,hydrogen,twh,52.95697590518475
33,54,existing_pv,PRT_1,electricity,twh,1.7524078264365426
34,54,existing_wind,PRT_1,electricity,twh,16.055773728788363
38,54,heat_storage_big,PRT_1,heat,twh,0.0303968742963213
39,54,heat_storage_big,PRT_2,heat,twh,0.0506964581818159
40,54,heat_storage_small,PRT_1,heat,twh,0.3408379148856
41,54,heat_storage_small,PRT_2,heat,twh,0.3689018657614258
48,54,hydro_reservoir,PRT_1,electricity,twh,2.1571835463815288
49,54,hydro_reservoir,PRT_2,electricity,twh,0.3938185009858913
50,54,hydro_run_of_river,PRT_1,electricity,twh,2.383835318063244
51,54,hydro_run_of_river,PRT_2,electricity,twh,0.3435178176428208
64,54,methane_boiler,PRT_1,heat,twh,0.0009297158172802
65,54,methane_boiler,PRT_2,heat,twh,0.0011914335581221
66,54,methane_storage,PRT_1,methane,twh,5.681607873415578
67,54,methane_storage,PRT_2,methane,twh,5.736982299656818
68,54,open_field_pv,PRT_1,electricity,twh,82.05084943256722
69,54,pumped_hydro,PRT_1,electricity,twh,6.924294887106965
70,54,pumped_hydro,PRT_2,electricity,twh,1.1218588310199218
71,54,roof_mounted_pv,PRT_1,electricity,twh,0.0063639766954871795
72,54,waste_supply,PRT_1,waste,twh,1.0281955658125763
73,54,waste_supply,PRT_2,waste,twh,1.0062812874406726
74,54,wind_offshore,PRT_1,electricity,twh,0.007191622482821965
75,54,wind_onshore,PRT_1,electricity,twh,77.24642208832756
0,55,battery,PRT_1,electricity,twh,0.0004776156063935
1,55,battery,PRT_2,electricity,twh,0.0004976517471806
2,55,biofuel_boiler,PRT_1,heat,twh,1.027220154356059e-05
3,55,biofuel_boiler,PRT_2,heat,twh,1.0718499425459414e-05
4,55,biofuel_supply,PRT_1,biofuel,twh,9.011928496771964e-05
5,55,biofuel_supply,PRT_2,biofuel,twh,9.32830331749166e-05
6,55,biofuel_to_diesel,PRT_1,diesel,twh,1.579448323904822e-05
7,55,biofuel_to_diesel,PRT_2,diesel,twh,1.6931393337237463e-05
10,55,biofuel_to_methane,PRT_1,methane,twh,5.013599955099769e-06
11,55,biofuel_to_methane,PRT_2,methane,twh,4.856271594904245e-06
12,55,biofuel_to_methanol,PRT_1,methanol,twh,6.551797765751651e-06
13,55,biofuel_to_methanol,PRT_2,methanol,twh,6.778506800581711e-06
14,55,ccgt,PRT_1,electricity,twh,1.3225749010928965e-05
15,55,ccgt,PRT_2,electricity,twh,1.328662278970466e-05
16,55,chp_biofuel_extraction,PRT_1,electricity,twh,2.42891606045912e-05
17,55,chp_biofuel_extraction,PRT_2,electricity,twh,2.5203405338855182e-05
18,55,chp_hydrogen,PRT_1,electricity,twh,0.00012185991465816958
19,55,chp_hydrogen,PRT_2,electricity,twh,0.00013244181246195076
20,55,chp_methane_extraction,PRT_1,electricity,twh,4.92700161549074e-05
21,55,chp_methane_extraction,PRT_2,electricity,twh,5.098362842293736e-05
22,55,chp_wte_back_pressure,PRT_1,electricity,twh,0.22312382830134447
23,55,chp_wte_back_pressure,PRT_2,electricity,twh,0.21836888116446365
26,55,el_import,ESP,electricity,twh,15.376156140613071
31,55,electrolysis,PRT_1,hydrogen,twh,6.086248407847937
32,55,electrolysis,PRT_2,hydrogen,twh,47.554571014863
33,55,existing_pv,PRT_1,electricity,twh,1.7714100879631427
34,55,existing_wind,PRT_1,electricity,twh,16.1809146985695
38,55,heat_storage_big,PRT_1,heat,twh,0.0030832593849322
39,55,heat_storage_big,PRT_2,heat,twh,0.0047789396909783
40,55,heat_storage_small,PRT_1,heat,twh,0.0380223026741367
41,55,heat_storage_small,PRT_2,heat,twh,0.0371802280901929
48,55,hydro_reservoir,PRT_1,electricity,twh,2.1574114643388587
49,55,hydro_reservoir,PRT_2,electricity,twh,0.3939362491612794
50,55,hydro_run_of_river,PRT_1,electricity,twh,2.4449179056546977
51,55,hydro_run_of_river,PRT_2,electricity,twh,0.3597739558273426
64,55,methane_boiler,PRT_1,heat,twh,7.945556671252072e-05
65,55,methane_boiler,PRT_2,heat,twh,0.0001043571800564
66,55,methane_storage,PRT_1,methane,twh,5.676351971903658
67,55,methane_storage,PRT_2,methane,twh,5.662500363099062
68,55,open_field_pv,PRT_1,electricity,twh,90.56086230204028
69,55,pumped_hydro,PRT_1,electricity,twh,7.814158681366523
70,55,pumped_hydro,PRT_2,electricity,twh,1.155072139957023
71,55,roof_mounted_pv,PRT_1,electricity,twh,0.0007647831517410726
72,55,waste_supply,PRT_1,waste,twh,1.0281834568426418
73,55,waste_supply,PRT_2,waste,twh,1.006269178497008
74,55,wind_offshore,PRT_1,electricity,twh,0.0008033420102541047
75,55,wind_onshore,PRT_1,electricity,twh,77.41199739632616
0,56,battery,PRT_1,electricity,twh,0.0043888543878668
1,56,battery,PRT_2,electricity,twh,0.0046144008882733
2,56,biofuel_boiler,PRT_1,heat,twh,6.943526496415605e-05
3,56,biofuel_boiler,PRT_2,heat,twh,7.174505018679745e-05
4,56,biofuel_supply,PRT_1,biofuel,twh,0.0006267065142323
5,56,biofuel_supply,PRT_2,biofuel,twh,0.0006281273046931
6,56,biofuel_to_diesel,PRT_1,diesel,twh,0.0001371488213875
7,56,biofuel_to_diesel,PRT_2,diesel,twh,0.0001011259461582
10,56,biofuel_to_methane,PRT_1,methane,twh,3.754217705871034e-05
11,56,biofuel_to_methane,PRT_2,methane,twh,3.504396023296032e-05
12,56,biofuel_to_methanol,PRT_1,methanol,twh,3.523332518855827e-05
13,56,biofuel_to_methanol,PRT_2,methanol,twh,8.274565742142571e-05
14,56,ccgt,PRT_1,electricity,twh,0.0001422735326474
15,56,ccgt,PRT_2,electricity,twh,0.0001425554682018
16,56,chp_biofuel_extraction,PRT_1,electricity,twh,0.00014159068309384432
17,56,chp_biofuel_extraction,PRT_2,electricity,twh,0.00013864395252570686
18,56,chp_hydrogen,PRT_1,electricity,twh,0.0012480835827682
19,56,chp_hydrogen,PRT_2,electricity,twh,0.0013695113873144
20,56,chp_methane_extraction,PRT_1,electricity,twh,0.0005435383355978001
21,56,chp_methane_extraction,PRT_2,electricity,twh,0.0005631103313049
22,56,chp_wte_back_pressure,PRT_1,electricity,twh,0.2232075459844274
23,56,chp_wte_back_pressure,PRT_2,electricity,twh,0.21846193682043838
26,56,el_import,ESP,electricity,twh,15.639100954705595
31,56,electrolysis,PRT_1,hydrogen,twh,0.7303056177028873
32,56,electrolysis,PRT_2,hydrogen,twh,52.91823457675677
33,56,existing_pv,PRT_1,electricity,twh,1.755332610315487
34,56,existing_wind,PRT_1,electricity,twh,16.073198580881645
38,56,heat_storage_big,PRT_1,heat,twh,0.0301965478405037
39,56,heat_storage_big,PRT_2,heat,twh,0.0518438075040981
40,56,heat_storage_small,PRT_1,heat,twh,0.3279402679970092
41,56,heat_storage_small,PRT_2,heat,twh,0.3629405870954957
48,56,hydro_reservoir,PRT_1,electricity,twh,2.1572884000402404
49,56,hydro_reservoir,PRT_2,electricity,twh,0.39381987934366
50,56,hydro_run_of_river,PRT_1,electricity,twh,2.384188852967318
51,56,hydro_run_of_river,PRT_2,electricity,twh,0.3436344196002214
64,56,methane_boiler,PRT_1,heat,twh,0.0008795064784245
65,56,methane_boiler,PRT_2,heat,twh,0.0011704446662544
66,56,methane_storage,PRT_1,methane,twh,5.681467053771275
67,56,methane_storage,PRT_2,methane,twh,5.732682297745708
68,56,open_field_pv,PRT_1,electricity,twh,82.07312802768814
69,56,pumped_hydro,PRT_1,electricity,twh,6.925039059457285
70,56,pumped_hydro,PRT_2,electricity,twh,1.120892654105352
71,56,roof_mounted_pv,PRT_1,electricity,twh,0.006773386311911591
72,56,waste_supply,PRT_1,waste,twh,1.0282098138484492
73,56,waste_supply,PRT_2,waste,twh,1.0062955354768237
74,56,wind_offshore,PRT_1,electricity,twh,0.0076556222036486925
75,56,wind_onshore,PRT_1,electricity,twh,77.18773780210233
0,57,battery,PRT_1,electricity,twh,0.0018700717410462
1,57,battery,PRT_2,electricity,twh,0.0019501196457622
2,57,biofuel_boiler,PRT_1,heat,twh,2.8084380593794183e-05
3,57,biofuel_boiler,PRT_2,heat,twh,3.5928308772586735e-05
4,57,biofuel_supply,PRT_1,biofuel,twh,0.0002318026410541
5,57,biofuel_supply,PRT_2,biofuel,twh,0.0003204826010386
6,57,biofuel_to_diesel,PRT_1,diesel,twh,5.2453441992039886e-05
7,57,biofuel_to_diesel,PRT_2,diesel,twh,6.268690485827642e-05
10,57,biofuel_to_methane,PRT_1,methane,twh,7.441787709954046e-06
11,57,biofuel_to_methane,PRT_2,methane,twh,9.925900051929275e-06
12,57,biofuel_to_methanol,PRT_1,methanol,twh,7.475821407575999e-06
13,57,biofuel_to_methanol,PRT_2,methanol,twh,2.4770715789181547e-05
14,57,ccgt,PRT_1,electricity,twh,5.7551876956725775e-05
15,57,ccgt,PRT_2,electricity,twh,5.786847812156442e-05
16,57,chp_biofuel_extraction,PRT_1,electricity,twh,5.628159516456257e-05
17,57,chp_biofuel_extraction,PRT_2,electricity,twh,7.522970083483792e-05
18,57,chp_hydrogen,PRT_1,electricity,twh,0.0005444505518789
19,57,chp_hydrogen,PRT_2,electricity,twh,0.0005927221216588
20,57,chp_methane_extraction,PRT_1,electricity,twh,0.00022628578378075732
21,57,chp_methane_extraction,PRT_2,electricity,twh,0.00023313943194858838
22,57,chp_wte_back_pressure,PRT_1,electricity,twh,0.22315376613667803
23,57,chp_wte_back_pressure,PRT_2,electricity,twh,0.21839991867404487
26,57,el_import,ESP,electricity,twh,15.32321702748582
31,57,electrolysis,PRT_1,hydrogen,twh,6.112383657923727
32,57,electrolysis,PRT_2,hydrogen,twh,47.531417882637626
33,57,existing_pv,PRT_1,electricity,twh,1.7660382776559183
34,57,existing_wind,PRT_1,electricity,twh,16.172936377226158
38,57,heat_storage_big,PRT_1,heat,twh,0.0124923891227892
39,57,heat_storage_big,PRT_2,heat,twh,0.0186098489146145
40,57,heat_storage_small,PRT_1,heat,twh,0.1553014615440824
41,57,heat_storage_small,PRT_2,heat,twh,0.1779280503184019
48,57,hydro_reservoir,PRT_1,electricity,twh,2.157346457319713
49,57,hydro_reservoir,PRT_2,electricity,twh,0.393889196769901
50,57,hydro_run_of_river,PRT_1,electricity,twh,2.443923054427529
51,57,hydro_run_of_river,PRT_2,electricity,twh,0.3610705857672622
64,57,methane_boiler,PRT_1,heat,twh,0.0003954311731035
65,57,methane_boiler,PRT_2,heat,twh,0.000512145165526
66,57,methane_storage,PRT_1,methane,twh,5.680546686224419
67,57,methane_storage,PRT_2,methane,twh,5.662915027169259
68,57,open_field_pv,PRT_1,electricity,twh,90.74991502283653
69,57,pumped_hydro,PRT_1,electricity,twh,7.831707492838476
70,57,pumped_hydro,PRT_2,electricity,twh,1.1578750761422807
71,57,roof_mounted_pv,PRT_1,electricity,twh,0.003113484474362645
72,57,waste_supply,PRT_1,waste,twh,1.0281906806251726
73,57,waste_supply,PRT_2,waste,twh,1.0062764022499375
74,57,wind_offshore,PRT_1,electricity,twh,0.0033363886614838213
75,57,wind_onshore,PRT_1,electricity,twh,77.47748323731702
0,58,battery,PRT_1,electricity,twh,0.0043013043224637
1,58,battery,PRT_2,electricity,twh,0.0045163082553979
2,58,biofuel_boiler,PRT_1,heat,twh,6.508259933365959e-05
3,58,biofuel_boiler,PRT_2,heat,twh,5.684803975636705e-05
4,58,biofuel_supply,PRT_1,biofuel,twh,0.0005735286184599
5,58,biofuel_supply,PRT_2,biofuel,twh,0.0005981635061206
6,58,biofuel_to_diesel,PRT_1,diesel,twh,0.0001267568009439
7,58,biofuel_to_diesel,PRT_2,diesel,twh,8.188443094256685e-05
10,58,biofuel_to_methane,PRT_1,methane,twh,3.468535492824262e-05
11,58,biofuel_to_methane,PRT_2,methane,twh,2.6260624001849845e-05
12,58,biofuel_to_methanol,PRT_1,methanol,twh,3.320202004988456e-05
13,58,biofuel_to_methanol,PRT_2,methanol,twh,0.0001416599677669
14,58,ccgt,PRT_1,electricity,twh,0.0001315628880854
15,58,ccgt,PRT_2,electricity,twh,0.0001319605860557
16,58,chp_biofuel_extraction,PRT_1,electricity,twh,0.00012712161521863347
17,58,chp_biofuel_extraction,PRT_2,electricity,twh,9.9194959359087e-05
18,58,chp_hydrogen,PRT_1,electricity,twh,0.0012076244588981
19,58,chp_hydrogen,PRT_2,electricity,twh,0.0013094782939369
20,58,chp_methane_extraction,PRT_1,electricity,twh,0.0005119083142986
21,58,chp_methane_extraction,PRT_2,electricity,twh,0.0005302962276703
22,58,chp_wte_back_pressure,PRT_1,electricity,twh,0.22320146610439875
23,58,chp_wte_back_pressure,PRT_2,electricity,twh,0.2184545019671038
26,58,el_import,ESP,electricity,twh,15.626118828680744
31,58,electrolysis,PRT_1,hydrogen,twh,0.6919613832440943
32,58,electrolysis,PRT_2,hydrogen,twh,52.95624337899961
33,58,existing_pv,PRT_1,electricity,twh,1.7581026282288699
34,58,existing_wind,PRT_1,electricity,twh,16.069435503025364
38,58,heat_storage_big,PRT_1,heat,twh,0.0279226418751079
39,58,heat_storage_big,PRT_2,heat,twh,0.0481850593621864
40,58,heat_storage_small,PRT_1,heat,twh,0.2876496790484014
41,58,heat_storage_small,PRT_2,heat,twh,0.2994613287400908
48,58,hydro_reservoir,PRT_1,electricity,twh,2.157293390816841
49,58,hydro_reservoir,PRT_2,electricity,twh,0.393826770547877
50,58,hydro_run_of_river,PRT_1,electricity,twh,2.3841010614506284
51,58,hydro_run_of_river,PRT_2,electricity,twh,0.3435266683030979
64,58,methane_boiler,PRT_1,heat,twh,0.0008640810480347
65,58,methane_boiler,PRT_2,heat,twh,0.0011133968257539
66,58,methane_storage,PRT_1,methane,twh,5.681345774337796
67,58,methane_storage,PRT_2,methane,twh,5.740161888086821
68,58,open_field_pv,PRT_1,electricity,twh,82.05490691356349
69,58,pumped_hydro,PRT_1,electricity,twh,6.923782448044266
70,58,pumped_hydro,PRT_2,electricity,twh,1.121503830635657
71,58,roof_mounted_pv,PRT_1,electricity,twh,0.006697887266843427
72,58,waste_supply,PRT_1,waste,twh,1.028207106813396
73,58,waste_supply,PRT_2,waste,twh,1.0062928284397683
74,58,wind_offshore,PRT_1,electricity,twh,0.007402451461219267
75,58,wind_onshore,PRT_1,electricity,twh,77.20391592713253
0,59,battery,PRT_1,electricity,twh,0.002161073732715
1,59,battery,PRT_2,electricity,twh,0.0022449552609167
2,59,biofuel_boiler,PRT_1,heat,twh,5.985313630575891e-05
3,59,biofuel_boiler,PRT_2,heat,twh,5.961675153627808e-05
4,59,biofuel_supply,PRT_1,biofuel,twh,0.0005727432840061
5,59,biofuel_supply,PRT_2,biofuel,twh,0.0005717818066742
6,59,biofuel_to_diesel,PRT_1,diesel,twh,0.0001094716963727
7,59,biofuel_to_diesel,PRT_2,diesel,twh,0.0001056394437649
10,59,biofuel_to_methane,PRT_1,methane,twh,3.87028078985979e-05
11,59,biofuel_to_methane,PRT_2,methane,twh,3.5790748995326665e-05
12,59,biofuel_to_methanol,PRT_1,methanol,twh,3.9563525258210936e-05
13,59,biofuel_to_methanol,PRT_2,methanol,twh,5.472314873446192e-05
14,59,ccgt,PRT_1,electricity,twh,6.48855065144265e-05
15,59,ccgt,PRT_2,electricity,twh,6.500352909243518e-05
16,59,chp_biofuel_extraction,PRT_1,electricity,twh,0.00014123945395919742
17,59,chp_biofuel_extraction,PRT_2,electricity,twh,0.00013737388576966393
18,59,chp_hydrogen,PRT_1,electricity,twh,0.0005325409222673
19,59,chp_hydrogen,PRT_2,electricity,twh,0.0005776746729329
20,59,chp_methane_extraction,PRT_1,electricity,twh,0.00022618204036743776
21,59,chp_methane_extraction,PRT_2,electricity,twh,0.00023380255989321805
22,59,chp_wte_back_pressure,PRT_1,electricity,twh,0.22316092002387616
23,59,chp_wte_back_pressure,PRT_2,electricity,twh,0.21840819070772846
26,59,el_import,ESP,electricity,twh,15.34680843817566
31,59,electrolysis,PRT_1,hydrogen,twh,6.1359998472904245
32,59,electrolysis,PRT_2,hydrogen,twh,47.50640387095905
33,59,existing_pv,PRT_1,electricity,twh,1.767194262198631
34,59,existing_wind,PRT_1,electricity,twh,16.17316693141477
38,59,heat_storage_big,PRT_1,heat,twh,0.013215782516762
39,59,heat_storage_big,PRT_2,heat,twh,0.0206796400795972
