Unnamed: 0,spores,techs,locs,carriers,unit,flow_out_sum,names2,new_vals,Units_new,codes,names_db,units
7,125,biofuel_to_diesel,PRT_2,diesel,twh,1.011404096556208,biofuel_to_diesel_diesel,134516744.8419757,,3a6586952eff793738eef72743703e90,market for fatty acid methyl ester,kilogram
10,125,biofuel_to_methane,PRT_1,methane,twh,4.350323916860663,biofuel_to_methane_methane,102667644.43791166,,7d82a9b0a28dc30058260b5c68fbad95,"market for biomethane, high pressure",cubic meter
11,125,biofuel_to_methane,PRT_2,methane,twh,4.898258862584038,biofuel_to_methane_methane,115598909.1569833,,7d82a9b0a28dc30058260b5c68fbad95,"market for biomethane, high pressure",cubic meter
12,125,biofuel_to_methanol,PRT_1,methanol,twh,0.7618395580140577,biofuel_to_methanol_methanol,121132489.72423518,,df54a237474430370bb580c2451d405d,"market for methanol, from biomass",kilogram
13,125,biofuel_to_methanol,PRT_2,methanol,twh,4.832814066569917,biofuel_to_methanol_methanol,768417436.5846168,,df54a237474430370bb580c2451d405d,"market for methanol, from biomass",kilogram
14,125,ccgt,PRT_1,electricity,twh,0.0006185869221955,ccgt_electricity,618586.9221955,,4833b6352dfe15c95ae46fd280371cd3,"electricity production, natural gas, combined cycle power plant",kilowatt hour
15,125,ccgt,PRT_2,electricity,twh,0.0001333164673442,ccgt_electricity,133316.4673442,,4833b6352dfe15c95ae46fd280371cd3,"electricity production, natural gas, combined cycle power plant",kilowatt hour
16,125,chp_biofuel_extraction,PRT_1,electricity,twh,0.0030192176355277,chp_biofuel_extraction_electricity,3019217.6355277,,1952fb157a18463b0028629917057bcf,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014",kilowatt hour
17,125,chp_biofuel_extraction,PRT_2,electricity,twh,0.0010400940903761,chp_biofuel_extraction_electricity,1040094.0903760999,,1952fb157a18463b0028629917057bcf,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014",kilowatt hour
18,125,chp_hydrogen,PRT_1,electricity,twh,0.0006217428850539,chp_hydrogen_electricity,621742.8850539,,CHP_hydrogen_2050,CHP_HYDROGEN_2050,kilowatt hour
19,125,chp_hydrogen,PRT_2,electricity,twh,0.0006404647911832,chp_hydrogen_electricity,640464.7911832,,CHP_hydrogen_2050,CHP_HYDROGEN_2050,kilowatt hour
20,125,chp_methane_extraction,PRT_1,electricity,twh,0.001679110373289,chp_methane_extraction_electricity,1679110.373289,,a0d0ab65435d0487d33b4be142483d76,"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",kilowatt hour
21,125,chp_methane_extraction,PRT_2,electricity,twh,0.0009364094441804,chp_methane_extraction_electricity,936409.4441804,,a0d0ab65435d0487d33b4be142483d76,"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",kilowatt hour
22,125,chp_wte_back_pressure,PRT_1,electricity,twh,0.2439792921712389,chp_wte_back_pressure_electricity,243979292.1712389,,fd6356e68720aec505c69cdadb3046fc,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",kilowatt hour
23,125,chp_wte_back_pressure,PRT_2,electricity,twh,0.2409527566075179,chp_wte_back_pressure_electricity,240952756.6075179,,fd6356e68720aec505c69cdadb3046fc,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",kilowatt hour
26,125,el_import,ESP,electricity,twh,7.217117685787328,el_import_electricity,7217117685.787329,,1373b63314d03c42313a372bca1bd648,"market for electricity, high voltage",kilowatt hour
31,125,electrolysis,PRT_1,hydrogen,twh,13.410058641404818,electrolysis_hydrogen,4027936160.5500574,,market_hydrogen_2050_A,Market for hydrogen ,kg
32,125,electrolysis,PRT_2,hydrogen,twh,11.03554482180756,electrolysis_hydrogen,3314711085.7431,,market_hydrogen_2050_A,Market for hydrogen ,kg
33,125,existing_pv,PRT_1,electricity,twh,1.4772566761363557,existing_pv_electricity,1477256676.1363556,,206c2e2c30f45d47ea2e9a3701f8ecc5,"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",kilowatt hour
34,125,existing_wind,PRT_1,electricity,twh,15.790596638734286,existing_wind_electricity,15790596638.734285,,81174ec2c20931c1a36f65c654bbd11e,"electricity production, wind, 1-3MW turbine, onshore",kilowatt hour
38,125,heat_storage_big,PRT_1,heat,twh,1.8410989062283432,heat_storage_big_heat,11267525.30611746,,07db2c419abe9cffeb033aa0bed7f0ba,"market for heat storage, 2000l",unit
39,125,heat_storage_big,PRT_2,heat,twh,3.616741597669584,heat_storage_big_heat,22134458.577737853,,07db2c419abe9cffeb033aa0bed7f0ba,"market for heat storage, 2000l",unit
40,125,heat_storage_small,PRT_1,heat,twh,25.507623551935744,heat_storage_small_heat,520355520.45948917,,14e0227e764a4a098e5fd34525ccaf3f,"market for hot water tank, 600l",unit
41,125,heat_storage_small,PRT_2,heat,twh,28.48942562583203,heat_storage_small_heat,581184282.7669734,,14e0227e764a4a098e5fd34525ccaf3f,"market for hot water tank, 600l",unit
48,125,hydro_reservoir,PRT_1,electricity,twh,2.108820952024315,hydro_reservoir_electricity,2108820952.024315,,c868c4688fbf78f5ca3787ac3d83312b,"electricity production, hydro, reservoir, non-alpine region",kilowatt hour
49,125,hydro_reservoir,PRT_2,electricity,twh,0.3786805140576141,hydro_reservoir_electricity,378680514.0576141,,c868c4688fbf78f5ca3787ac3d83312b,"electricity production, hydro, reservoir, non-alpine region",kilowatt hour
50,125,hydro_run_of_river,PRT_1,electricity,twh,2.402493016989231,hydro_run_of_river_electricity,2402493016.989231,,b870e3d3ddd5b634d016940064b27532,"electricity production, hydro, run-of-river",kilowatt hour
51,125,hydro_run_of_river,PRT_2,electricity,twh,0.3331283755415746,hydro_run_of_river_electricity,333128375.5415746,,b870e3d3ddd5b634d016940064b27532,"electricity production, hydro, run-of-river",kilowatt hour
64,125,methane_boiler,PRT_1,heat,twh,0.0011992879655101,methane_boiler_heat,4317436.67583636,,a3039e0a35ed472774d6ed66262c67f3,"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",megajoule
65,125,methane_boiler,PRT_2,heat,twh,0.0004955510950855,methane_boiler_heat,1783983.9423078,,a3039e0a35ed472774d6ed66262c67f3,"heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical",megajoule
66,125,methane_storage,PRT_1,methane,twh,5.706692756064123,methane_storage_methane,2853.3463780320612,,da586847dea594ccd75188627f456d03,"compressed air energy storage plant construction, 200 MW electrical",unit
67,125,methane_storage,PRT_2,methane,twh,5.723852769867653,methane_storage_methane,2861.9263849338267,,da586847dea594ccd75188627f456d03,"compressed air energy storage plant construction, 200 MW electrical",unit
68,125,open_field_pv,PRT_1,electricity,twh,77.61761215334266,open_field_pv_electricity,77617612153.34267,,206c2e2c30f45d47ea2e9a3701f8ecc5,"electricity production, photovoltaic, 570kWp open ground installation, multi-Si",kilowatt hour
69,125,pumped_hydro,PRT_1,electricity,twh,6.385341964975799,pumped_hydro_electricity,6385341964.9758,,309ff1f1194f2b5ea34d8c077103b1e3,"electricity production, hydro, pumped storage",kilowatt hour
70,125,pumped_hydro,PRT_2,electricity,twh,1.0893542656913096,pumped_hydro_electricity,1089354265.6913095,,309ff1f1194f2b5ea34d8c077103b1e3,"electricity production, hydro, pumped storage",kilowatt hour
71,125,roof_mounted_pv,PRT_1,electricity,twh,0.6487008482839337,roof_mounted_pv_electricity,648700848.2839338,,1d7a3591e7a3d033a25e0eaf699bb50b,"electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted",kilowatt hour
72,125,waste_supply,PRT_1,waste,twh,1.028716456998147,waste_supply_waste,1028716456.998147,,fd6356e68720aec505c69cdadb3046fc,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",kilowatt hour
73,125,waste_supply,PRT_2,waste,twh,1.0068021786260235,waste_supply_waste,1006802178.6260235,,fd6356e68720aec505c69cdadb3046fc,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",kilowatt hour
74,125,wind_offshore,PRT_1,electricity,twh,0.7017987625925338,wind_offshore_electricity,701798762.5925338,,46839adbc3cf15621ddbbe687eaa6df1,"electricity production, wind, 1-3MW turbine, offshore",kilowatt hour
75,125,wind_onshore,PRT_1,electricity,twh,48.47703387957762,wind_onshore_electricity,48477033879.57762,,81174ec2c20931c1a36f65c654bbd11e,"electricity production, wind, 1-3MW turbine, onshore",kilowatt hour
